8.878283362383653,0
8.781045118398517,0
8.893834525388296,0
8.797154514082337,0
8.786762666225505,0
8.923902223670458,0
8.610848626546392,0
9.007689466017656,0
8.95501195693322,0
8.770482381202738,0
9.065525514331185,0
9.113449235562438,0
8.882544878993423,0
9.012122406842192,0
9.09022109924596,0
9.055500231419389,0
8.9962264507412,0
8.897024684810356,0
9.121172706849936,0
8.921638082341664,0
9.009979229662184,0
9.1051110938407,0
9.137192505651509,0
9.085908579353768,0
8.939111825762222,0
9.116855375620071,0
9.162556330467144,0
8.956451422838763,0
9.231152821757094,0
9.25578640069208,0
8.93519336433008,0
8.766451830989299,0
9.008707887453722,0
8.7460574567811,0
8.524033714034394,0
8.657686102552699,0
8.874888655172565,0
8.712388350966572,0
8.579548813637963,0
8.338179079686894,0
8.549600804719331,0
8.415430611168803,0
8.528132602939598,0
8.546217996055807,0
8.318056496337096,0
8.22227769763077,0
8.13103246414747,0
8.194223266298513,0
8.187450091034023,0
8.15405342018008,0
8.161354490489343,0
8.09196734678017,0
8.361753847878347,0
8.191528820560793,0
8.208096703509243,0
8.263327635079078,0
8.51033602141302,0
8.598614380157944,0
8.320380056465442,0
8.499214159704513,0
8.52311928913692,0
8.46544528997977,0
8.503797553860409,0
8.793277674535881,0
8.71598037318327,0
8.700307087707948,0
8.657354179424953,0
9.089230113640143,0
9.167182641165438,0
8.85370215622674,0
9.182061916456302,0
9.174578518451646,0
9.201707711657246,0
9.286764995261636,0
9.636792941015791,0
9.58802796647628,0
9.5663031510994,0
9.791341258877315,0
9.73015516272549,0
9.84350136761347,0
9.686785751041135,0
10.107656124597572,0
9.990855979991116,0
9.988057986063607,0
10.403089416002532,0
10.034726412821076,0
10.19081688640978,0
10.326850722971374,0
10.633174883945658,0
10.319167145474545,0
10.503041462636284,0
10.825328219436926,0
10.742923338980765,0
10.798059287111291,0
10.896540565724022,0
10.985510894642776,0
11.126717933188358,0
11.024013055352526,0
11.13279915399344,0
11.07748364497927,0
11.050852540438534,0
11.339043852611542,0
11.517040101503271,0
11.53860708634655,0
11.38494433719814,0
11.691999822059524,0
11.676682628182055,0
11.624462077242043,0
11.759583543148306,0
11.878095615632512,0
11.681704831307922,0
11.829007913883148,0
11.976704003073294,0
12.058633820080903,0
12.1296690363147,0
12.128867784267712,0
12.256474303978043,0
12.222396809484232,0
12.047434565277117,0
12.278927785601962,0
12.5942044228894,0
12.62622992644153,0
12.574291014056174,0
12.77519490678416,0
12.66950811589074,0
12.655675461071622,0
12.98445290460415,0
13.04267729186714,0
12.686810060815873,0
13.09070215259842,0
13.438850435677692,0
13.478076242979698,0
13.363249561153728,0
13.621765025323636,0
13.399694433596876,0
13.579591059347798,0
13.841931767291728,0
14.01830111304588,0
14.016101435591311,0
14.011569008692463,0
14.36526285110747,0
14.27872903300668,0
14.452934588011455,0
14.357390799210512,0
14.71043085808375,0
14.664467854370054,0
14.70024639426208,0
14.899099639799838,0
15.060170695016357,0
14.876012191556493,0
14.75180083947569,0
15.431836833133008,0
15.291546069820196,0
15.248666039347786,0
15.510095189065089,0
15.523174423023296,0
15.32009473048078,0
15.569457757370674,0
15.663529886612736,0
15.573721046006684,0
15.682035157175871,0
15.725065206706336,0
15.87289704472017,0
15.52449896783908,0
15.99298224924778,0
16.166519908664096,0
16.009425230913266,0
15.870240456768231,0
15.963281522145246,0
16.184433285828753,0
16.095100520060946,0
16.35352439197075,0
16.478412172384374,0
16.629081938011826,0
16.62469594675282,0
16.499978313795907,0
17.003166888211176,0
16.71802375756898,0
16.775673594654517,0
17.04227397782637,0
17.05358864779084,0
16.978071632574366,0
17.116628702287592,0
17.15214924082877,0
17.346596958320333,0
17.446454671591233,0
17.576709974297007,0
17.791839118337492,0
17.532672708287155,0
17.420770987369334,0
17.552408953112014,0
17.611897977122155,0
17.677239645149708,0
17.94337455103309,0
17.805339295390272,0
17.596970053746112,0
17.789276538280976,0
17.956761161660193,0
18.110183060492812,0
18.27286765103521,0
17.931907537917766,0
18.142190090277182,0
17.971563082170405,0
18.028099394786388,0
18.16457002251021,0
17.684347508405054,0
18.156619508621105,0
18.368806459231116,0
17.959724891160654,0
18.13910812247229,0
17.923208254181176,0
17.865759713348467,0
18.04599872903957,0
17.738676741952663,0
18.06808632405362,0
18.02375175286225,0
17.952100224121477,0
17.924978501614085,0
17.867270112663682,0
17.82660370226828,0
17.858408966323854,0
18.002000001186783,0
17.850905749702918,0
17.869905528234383,0
17.785507197177672,0
17.84893317230315,0
17.67538069876679,0
17.66282460595716,0
17.997093157917565,0
17.58942399041464,0
17.37431159909629,0
17.7516304796189,0
17.486024095908007,0
17.63370585688404,0
17.52919812846855,0
17.54888713568698,0
17.150081533512754,0
17.250549749559642,0
17.430822361100603,0
17.294258405330307,0
17.225685853522407,0
17.353741294422097,0
17.2813742400351,0
17.28411470241073,0
16.951651591660596,0
17.19012393029153,0
16.773371760054356,0
17.15675853694174,0
17.07522549753822,0
17.328089199482875,0
17.12864663156495,0
16.862839382722537,0
16.94551505918055,0
16.754954639397983,0
16.737110990114278,0
16.771898387527802,0
16.92499167744316,0
16.66684465276354,0
16.447968699150376,0
16.52410908071891,0
16.32344419275758,0
16.29197001177343,0
16.202345936926356,0
